question_id,source_key,region,year,specialty,exam_part,question_number,question_text,option_a,option_b,option_c,option_d,correct_letter,correct_option_text,flags,page_in_exam_pdf,source_exam_pdf,source_answer_key_pdf,origin,content_sha256,raw_form_sha256
n005,andalucia|2021|cuestionario-practico|138,Andalucía,2021,aparato-digestivo,cuestionario-practico,138,"Dicha lesión, en la prueba de imagen realizada, presenta una pared bien definida, sin componente sólido, sin comunicación con los conductos pancreáticos, y con una configuración de múltiples tabiques, que le dan el aspecto de un panal de abeja con una cicatriz central. Según estos hallazgos, ¿Cuál es su principal sospecha diagnóstica? :",Un quiste simple verdadero,Un cistoadenoma seroso microquístico.,Un tumor mucinoso papilar intraductal.,Un cistoadenoma mucinoso,b,Un cistoadenoma seroso microquístico.,,38,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,99be509d3d1f5c61abe73e1eaef9da3b5305342429034499c964822a7dd164e5,99be509d3d1f5c61abe73e1eaef9da3b5305342429034499c964822a7dd164e5
n006,andalucia|2021|cuestionario-practico|103,Andalucía,2021,aparato-digestivo,cuestionario-practico,103,El estudio en heces detectó presencia de C. difficile. Se realizó colonoscopia total e ileoscopia sin encontrar lesiones mucosas. Se tomaron biopsias de colon que mostraron un incremento de linfocitos intraepiteliales (>20 LIE/100 cl epiteliales) en epitelio superficial y criptas pero con patrón arquitectural normal. Su sospecha diagnóstica será:,Colitis pseudomembranosa,Infección por C. difficile,Colitis linfocítica,Enfermedad celíaca del colon,c,Colitis linfocítica,,24,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,661bc248829ca8c9357a95e2b64ec487fffce5cfb9b3527b07adf14adf9326db,661bc248829ca8c9357a95e2b64ec487fffce5cfb9b3527b07adf14adf9326db
n007,andalucia|2021|reserva|153,Andalucía,2021,aparato-digestivo,reserva,153,"Una mujer de 29 años acude a urgencias con dolor abdominal, náuseas y vómitos. Ella reconoce haber tomado una cantidad indeterminada de paracetamol aproximadamente 12 horas antes de la admisión. ¿Cuál de las siguientes opciones implica el peor pronóstico?",GOT 6000 UI/l.,"Ph arterial 7,21.",INR 3.,Encefalopatía hepática grado 2.,b,"Ph arterial 7,21.",,42,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663,a962a3820002136c6add6c9ab55a4c5c57cc9ff484fe0a900c917660029c3663
n008,la-rioja|2024|main|36,La Rioja,2024,aparato-digestivo,main,36,"Ante un paciente con enfermedad de Behçet y oclusión aguda de las venas suprahepáticas que acude a urgencias con ascitis grave, coagulopatía (INR 2,5) e hiperbilirrubinemia (Bilirrubina 12,5 mg/dL), señale la opción CORRECTA:",La anticoagulación con heparina sódica es muy eficaz y en pocas horas resolverá el cuadro.,"Se debe plantear la realización de TIPS urgente y, en caso de fracaso, contemplar la realización de un trasplante urgente.",El síndrome de Budd-Chiari contraindica la realización de un trasplante.,La fibrinólisis intravenosa es el tratamiento más eficaz en este caso.,b,"Se debe plantear la realización de TIPS urgente y, en caso de fracaso, contemplar la realización de un trasplante urgente.",,10,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,new182,6fe1c36209ab32a1e67552e0131b1d7f4b4fb011ef009dc6f7571ae10940bb5c,6fe1c36209ab32a1e67552e0131b1d7f4b4fb011ef009dc6f7571ae10940bb5c
n009,galicia|2022|main|87,Galicia,2022,aparato-digestivo,main,87,"Mujer de 51 años con antecedentes personales de hipotiroidismo autoinmune que presenta en analítica de control en Atención Primaria: AST 21 UI/ml ALT 36 UI/ml GGT 128 UI/ml F Alcalina 382 UI/ml, bilirrubina total 0,5 mg/dl. En el estudio etiológico de alteración de la bioquímica hepática presenta ANAs 1/40, AMAs 1/320, antiM2 positivo con el resto de estudio de autoinmunidad negativo. IgG 1185 mg/dl, IGM 415 mg/dl. La ecografía abdominal no muestra alteraciones significativas. La elastografía transitoria muestra una rigidez mediana de 4,6 KPa. Con respecto al caso, señale la afirmación VERDADERA:",Está indicada biopsia hepática para el diagnóstico definitivo.,No está indicado el tratamiento con ácido ursodeoxicólico en pacientes asintomáticos.,Una mediana de rigidez hepática menor 10 KPa es indicativa de ausencia de fibrosis severa.,La ausencia inicial de síntomas indica un pronóstico excelente.,c,Una mediana de rigidez hepática menor 10 KPa es indicativa de ausencia de fibrosis severa.,,18,AD_GALICIA_OPE_2022__EXAM__gal-09__especifico-cast-aparello-dx-20240316193007-cas-pdf.pdf,AD_GALICIA_OPE_2022__CORRECTION__gal-11__fea-aparello-dixestivo-20240514082015-cas-pdf.pdf,new182,ace6bbcbcd72af691af6aec98fb16eafffdb52079b51b11229b6a94b54dc525b,ace6bbcbcd72af691af6aec98fb16eafffdb52079b51b11229b6a94b54dc525b
n010,comunidad-de-madrid|2021|main|129,Comunidad de Madrid,2021,aparato-digestivo,main,129,El principal factor de riesgo de desarrollo de carcinoma epidermoide de esófago es:,Metaplasia de Barrett,Reflujo gastroesofágico,Obesidad,Hábitos tóxicos (tabaco y/o alcohol),d,Hábitos tóxicos (tabaco y/o alcohol),,23,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,new182,a2a914e2b531c68208c8f754ddc5ced047bc62e54ff8cea5c7a877731ea63855,a2a914e2b531c68208c8f754ddc5ced047bc62e54ff8cea5c7a877731ea63855
n011,galicia|2016|main|12,Galicia,2016,aparato-digestivo,main,12,"En el registro de manometría de alta resolución de un paciente en estudio por disfagia y regurgitación, se objetiva una presión integrada de relajación >15mm Hg y una ausencia de peristaltismo en todas las degluciones. Según los criterios de la Clasificación de Chicago, ¿cual es el diagnóstico más probable?",Obstrucción funcional de la unión gastro-esofágica.,Acalasia.,Espasmo esofágico difuso.,Esófago en cascanueces.,b,Acalasia.,,5,AD_GALICIA_OPE_2016__EXAM__gal-02__aparato-digestivo-cas-20171029192531-cas-pdf.pdf,AD_GALICIA_OPE_2016__CORRECTION__gal-03__aparello-dixestivo-20180201084525-cas-pdf.pdf,new182,1e4b355cd6e22573a72b9ce8f724a1c2b3e917758d29a5d98f9a2b13fc457cfa,1e4b355cd6e22573a72b9ce8f724a1c2b3e917758d29a5d98f9a2b13fc457cfa
n012,andalucia|2021|cuestionario-practico|117,Andalucía,2021,aparato-digestivo,cuestionario-practico,117,Que tipo de colección tenía en el segunda ingreso:,Colección peripancreatica aguda.,Pseudoquiste pancreático.,Necrosis pancreática aguda.,Necrosis encapsulada.,b,Pseudoquiste pancreático.,,30,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,e897f188d7610d6341a2ef19eb0c1fd1132c3eb6963ba82baedba0725f634a4e,e897f188d7610d6341a2ef19eb0c1fd1132c3eb6963ba82baedba0725f634a4e
n013,la-rioja|2024|main|91,La Rioja,2024,aparato-digestivo,main,91,"En el estudio de laboratorio de una anemia ferropénica, diversos parámetros férricos permiten apoyar dicho origen. En relación con estos parámetros, señale cuál de las siguientes afirmaciones es CORRECTA:",La saturación de transferrina se encuentra elevada.,El nivel sérico del receptor soluble de transferrina se encuentra disminuido.,La concentración de eritropoyetina (EPO) plasmática se encuentra reducida.,El cociente entre el receptor soluble de transferrina y el logaritmo de la ferritina es mayor de 2.,d,El cociente entre el receptor soluble de transferrina y el logaritmo de la ferritina es mayor de 2.,,24,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,new182,2584e63452ff88e52873e88512cd11ed60703beb9997f751d4fed256ac49a6e7,2584e63452ff88e52873e88512cd11ed60703beb9997f751d4fed256ac49a6e7
n014,galicia|2022|main|2,Galicia,2022,aparato-digestivo,main,2,Según las recomendaciones de la V Conferencia Española de Consenso para el tratamiento de la infección por Helicobacter Pylori:,Un tratamiento erradicador se considera efectivo cuando logra la curación de la infección en un porcentaje próximo o preferiblemente mayor al 70 por ciento.,Se recomienda el uso de probióticos para reducir el riesgo de diarrea secundaria a tratamiento antibiótico.,"Tras el fracaso de una tercera línea de tratamiento se sugiere reevaluar cuidadosamente la necesidad de erradicación, y en su caso, plantear una cuarta línea con Rifabutina.","En pacientes alérgicos a penicilina, se recomienda como primera línea terapéutica triple terapia con IBP, Tetraciclina y Metronidazol.",c,"Tras el fracaso de una tercera línea de tratamiento se sugiere reevaluar cuidadosamente la necesidad de erradicación, y en su caso, plantear una cuarta línea con Rifabutina.",,2,AD_GALICIA_OPE_2022__EXAM__gal-09__especifico-cast-aparello-dx-20240316193007-cas-pdf.pdf,AD_GALICIA_OPE_2022__CORRECTION__gal-11__fea-aparello-dixestivo-20240514082015-cas-pdf.pdf,new182,2428e9040121a93207b1db388261c63feac15dbfadab31d8ea0395da70adf70d,2428e9040121a93207b1db388261c63feac15dbfadab31d8ea0395da70adf70d
n015,andalucia|2021|cuestionario-teorico|26,Andalucía,2021,aparato-digestivo,cuestionario-teorico,26,"Basándonos en la clasificación de Atlanta revisada, ¿Cuál de estos parámetros define mejor una pancreatitis aguda grave?",Hematocrito superior al 44%.,Fallo orgánico persistente.,Necrosis de más del 50% de la glándula.,Colecciones múltiples en torno al páncreas.,b,Fallo orgánico persistente.,,8,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,bf27348750e618cb93c43507a9b3d174ac63e8aa9f41d0b6f372e96133d273b6,bf27348750e618cb93c43507a9b3d174ac63e8aa9f41d0b6f372e96133d273b6
n016,castilla-y-leon|2019|main|72,Castilla y León,2019,aparato-digestivo,main,72,"En una mujer de 32 años diagnosticada de síndrome de Lynch, señale el tumor más frecuente tras el colorrectal:",Estómago.,Endometrio.,Ovario.,Cuello uterino.,b,Endometrio.,,16,AD_CASTILLA_Y_LEON_2019__EXAM__044_exam_examen-le-aparato-digestivo-orden-san-139-2020.pdf,AD_CASTILLA_Y_LEON_2019__ANSWER_KEY__045_answer-key_plantilla-respuestas-correctas-l-e-aparato-digestivo-orden-s.pdf,new182,eaea122eaa9358303afc21c84db7457ed73ba6037dd60e50698e339b2598bee5,eaea122eaa9358303afc21c84db7457ed73ba6037dd60e50698e339b2598bee5
n017,la-rioja|2024|main|34,La Rioja,2024,aparato-digestivo,main,34,¿Cuál es el factor subrogado más importante en un paciente cirrótico en cuanto al pronóstico?:,Grado de fibrosis por biopsia hepática.,Encefalopatía hepática.,Gradiente de presión venosa portal.,Niveles de bilirrubina.,c,Gradiente de presión venosa portal.,,9,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,new182,3836f804896f3e7a195175f2d52f07a922b2732245424b25d2c5cdbfbc0e2596,3836f804896f3e7a195175f2d52f07a922b2732245424b25d2c5cdbfbc0e2596
n018,castilla-y-leon|2019|main|48,Castilla y León,2019,aparato-digestivo,main,48,"De las siguientes, ¿cuál es la causa más frecuente de malabsorción de vitamina B<sub>12</sub>?","Enfermedad de Crohn, con afectación de íleon terminal.",Insuficiencia Pancreática.,Gastrectomía.,Gastritis Atrófica Autoinmune de la Anemia Perniciosa.,d,Gastritis Atrófica Autoinmune de la Anemia Perniciosa.,,11,AD_CASTILLA_Y_LEON_2019__EXAM__044_exam_examen-le-aparato-digestivo-orden-san-139-2020.pdf,AD_CASTILLA_Y_LEON_2019__ANSWER_KEY__045_answer-key_plantilla-respuestas-correctas-l-e-aparato-digestivo-orden-s.pdf,new182,1b43a98b3301344143c69e7d9a2c0a481d80840b90d0fd334308d4a4ba2f50ab,1b43a98b3301344143c69e7d9a2c0a481d80840b90d0fd334308d4a4ba2f50ab
n019,andalucia|2021|cuestionario-teorico|91,Andalucía,2021,aparato-digestivo,cuestionario-teorico,91,"¿Cuál de las siguientes vacunas recomienda el grupo español de trabajo de Enfermedad de Crohn y Colitis Ulcerosa (GETECCU) en pacientes inmunocomprometidos, pero no en inmunocompetentes?",Varicela.,Tétanos-difteria.,Haemophilus influenza tipo B (Polisacáridos).,Pneumococo Polisacáridos (23-valente).,c,Haemophilus influenza tipo B (Polisacáridos).,,21,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,new182,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c,638326f954af16c259bec472981e1f974e441e4e25ccc26591aead41a594654c
n020,andalucia|2022|cuestionario-practico|148,Andalucía,2022,aparato-digestivo,cuestionario-practico,148,"Se realizó endoscopia oral que no detectó alteraciones dignas de mención, y se tomaron biopsias de duodeno (4) y bulbo (2) que fueron informadas como ""presencia de atrofia vellositaria con hiperplasia críptica e infiltrado de linfocitos T intraepiteliales por encima de 30 linfocitos por cada 100 enterocitos"". Los anticuerpos antitransglutaminasa-2-IgA fueron negativos. Señale la respuesta más acertada sobre el diagnóstico del paciente:",Podría tratarse de una celiaquía con MARSH-2.,Podría tratarse de una celiaquía con MARSH-3.,Podría tratarse de una enfermedad celíaca MARSH-1,Podría tratarse un esprue refractario.,b,Podría tratarse de una celiaquía con MARSH-3.,,42,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__EXAM__12__revisado-56007-fea-aparato-digestivo-final-pdf.pdf,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__CORRECTION__14__def-feaapdigestivo-sas-2023-pdf.pdf,new182,ffe6e4a3b714d1dbd32934d340208b8a4f4b53cdd1f7dc16f57a4f9067724073,ffe6e4a3b714d1dbd32934d340208b8a4f4b53cdd1f7dc16f57a4f9067724073
n021,castilla-la-mancha|2017|main|75,Castilla-La Mancha,2017,aparato-digestivo,main,75,Señale la RESPUESTA VERDADERA en relación con el manejo de un paciente con Ascitis secundaria a Cirrosis Hepática,El estudio de Amilasa en el líquido debe realizarse de forma rutinaria y seriada.,No es necesario realizar seguimiento clínico ni analítico de los pacientes en tratamiento diurético pues son excepcionales las complicaciones o efectos secundarios.,Cualquier grado de hiponatremia debe ser tratado con restricción hídrica y suero salino intravenoso.,El uso de suero Salino Hipertónico en pacientes con ascitis debe reservarse para casos raros que comprometen la vida del enfermo.,d,El uso de suero Salino Hipertónico en pacientes con ascitis debe reservarse para casos raros que comprometen la vida del enfermo.,,14,AD_CASTILLA_LA_MANCHA_2017_2018__EXAM__exam__cuestionario-fea-aparato-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2017_2018__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,new182,0d6d6e9c738484c87e61e3577163fcbc6f3b58cdad90247e1ece953947a666b8,0d6d6e9c738484c87e61e3577163fcbc6f3b58cdad90247e1ece953947a666b8
n022,aragon|2017|main|49,Aragón,2017,aparato-digestivo,main,49,"Al tercer año postrasplante de una cirrosis por esteatohepatitis, se evalúa una paciente con obesidad (48 BMI), con alteraciones analíticas, ecografía con esteatosis sin compromiso de la vía biliar, y en la biopsia esteatosis muy intensa, con infiltrado inflamatorio y fibrosis. ¿Cuál es la causa más probable?",Estenosis de la vía biliar principal.,Hepatitis autoinmune,Esteatohepatitis,Rechazo crónico,c,Esteatohepatitis,,19,AD_ARAGON_2017__EXAM__exam__cuadernillo-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-realizado-el.pdf,AD_ARAGON_2017__ANSWER_KEY__answer-key__plantilla-de-respuestas-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-.pdf,new182,91d2e9e06e20e24e51e81cf2cc5314e3243d7dba92931a2e79b34d49449e6cbf,91d2e9e06e20e24e51e81cf2cc5314e3243d7dba92931a2e79b34d49449e6cbf
n023,la-rioja|2024|main|6,La Rioja,2024,aparato-digestivo,main,6,La clasificación de la organización mundial de la salud (WHO) de adenocarcinoma gástrico incluye:,Difuso e intestinal.,Escamoso y adenoescamoso.,Exofítico e infiltrativo.,"Tubular, papilar, pobremente cohesivo, mucinoso y mixto.",d,"Tubular, papilar, pobremente cohesivo, mucinoso y mixto.",,4,AD_LA_RIOJA_2023_2024__EXAM__exam__fea-aparato-digestivo-2025.pdf,AD_LA_RIOJA_2023_2024__CORRECTION__correction__plantilla-respuestas-modificada-fea-aparato-digestivo-2025.pdf,new182,ebd2924600073ab3657bb521311ef7ddf146bb1f188b40d16e114097e59713e1,ebd2924600073ab3657bb521311ef7ddf146bb1f188b40d16e114097e59713e1
n024,castilla-y-leon|2019|main|139,Castilla y León,2019,aparato-digestivo,main,139,Paciente de 54 años con linfoma MALT estadio T1 que presenta en endoscopia de control a los 6 meses persistencia de lesión eritematosa con Anatomía patológica de pequeños focos de linfoma. La determinación de Helicobacter pylori es negativa. ¿Cuál es la actitud a seguir más correcta?,Remitir al paciente para tratamiento con quimioterapia.,Realizar un nuevo ciclo de tratamiento erradicador.,Control endoscópico en 3-6 meses con nuevas biopsias.,Gastrectomía total con linfadenectomía.,c,Control endoscópico en 3-6 meses con nuevas biopsias.,,32,AD_CASTILLA_Y_LEON_2019__EXAM__044_exam_examen-le-aparato-digestivo-orden-san-139-2020.pdf,AD_CASTILLA_Y_LEON_2019__ANSWER_KEY__045_answer-key_plantilla-respuestas-correctas-l-e-aparato-digestivo-orden-s.pdf,new182,5a7f31db3523afabcb178048763b496657eb12158601b02a9f7f7f2853c7fe57,5a7f31db3523afabcb178048763b496657eb12158601b02a9f7f7f2853c7fe57
