question_id,source_key,region,year,specialty,exam_part,question_number,question_text,option_a,option_b,option_c,option_d,correct_letter,correct_option_text,flags,page_in_exam_pdf,source_exam_pdf,source_answer_key_pdf,origin,content_sha256,raw_form_sha256
b222,castilla-la-mancha|2022|main|23,Castilla-La Mancha,2022,aparato-digestivo,main,222,"Una paciente de 86 años acude a urgencias por dolor en epigastrio y vómitos con restos alimentarios. La paciente presenta mal estado general y deshidratación. A la exploración presenta dolor leve en epigastrio con timpanismo. Analíticamente destaca hemoglobina 16.3 g/dl, urea 133 mg/dl, creatinina 3.20 mg/dl, y PCR 189.6 mg/l. En la radiografía simple de abdomen se observa una gran dilatación de la cámara gástrica y aerobilia. También dos niveles hidroaéreos en el hipocondrio derecho. Cuál es el diagnóstico más probable",Vólvulo gástrico,Ninguna de las respuestas anteriores es correcta.,Bezoar gástrico,Síndrome de la pinza aorto-mesentérica,b,Ninguna de las respuestas anteriores es correcta.,clinical_case,5,AD_CASTILLA_LA_MANCHA_2022__EXAM__exam__cuestionario-fea-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2022__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,retained318,7156d27eaece3b9983eed7a8119307bc8835abf39074c4123ba3a2397d8b11c9,13bc74ec0a37f5f41801f3cbaaa22f3db98c0d1fdabb0ef62c9ad3d67855d78a
b223,aragon|2020|reserva-especifica|102,Aragón,2020,aparato-digestivo,reserva-especifica,223,"En relación con la biopsia hepática, ¿cuál de estas afirmaciones es INCORRECTA?:","Los estudios controlados no demuestran que la biopsia con control ecográfico ~~reduzca~~ la mortalidad, pero sí la incidencia de complicaciones graves.",La indicación fundamental de la biopsia transyugular (BTY) es la presencia de una alteración grave de la coagulación.,"La eficacia diagnóstica de la BTY es muy elevada, lo que permite obtener un diagnóstico histológico correcto en cerca del 80% de los pacientes.",Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,negated,20,AD_ARAGON_2020__EXAM__exam__cuadernillo-de-examen-y-respuestas-provisionales-2021-f.e.a-aparato-digestivo.pdf,AD_ARAGON_2020__ANSWER_KEY__answer-key__plantilla-provisional-de-respuestas-2021-f.e.a-aparato-digestivo.pdf,retained318,3bd308c437cc6aa518d365fab97f24b424277568f16bb9f00d0e7fd3731e1540,c34a4b7ef4ef81fb834fda7e0124071940bb9eb7b2a15e802ce2607851ded8fd
b224,comunitat-valenciana|2022|main|24,Comunitat Valenciana,2022,aparato-digestivo,main,224,Según las recomendaciones de la European Society of Gastrointestinal Endoscopy (ESGE) sobre la ecoendoscopia terapéutica ¿Cuál es el tiempo óptimo que debe transcurrir antes de realizar una CPRE transgástrica dirigida por ecoendoscopia después de la colocación de una prótesis de aposición luminal?,Al menos 2 días.,Al menos 5 días.,Ninguna de las respuestas anteriores es correcta.,Al menos 10 días.,c,Ninguna de las respuestas anteriores es correcta.,,9,AD_COMUNITAT_VALENCIANA_2022__EXAM__25__25-comunidad-valenciana-2022-exam-pdf.pdf,AD_COMUNITAT_VALENCIANA_2022__CORRECTION__27__27-comunidad-valenciana-2022-answer-key-definitive-pdf.pdf,retained318,8e98e5c8b3800c36a6c4df0b5fadaacef5d92c084c83271fa8827039b11dc440,e582dded764ef6f0222337c6ce032ce43f5067d3cfabb76b41574564e7d816e2
b226,castilla-la-mancha|2017|main|14,Castilla-La Mancha,2017,aparato-digestivo,main,226,Señale la complicación más frecuente de la úlcera péptica,Perforación.,Ninguna de las respuestas anteriores es correcta.,Obstrucción.,Penetración.,b,Ninguna de las respuestas anteriores es correcta.,,4,AD_CASTILLA_LA_MANCHA_2017_2018__EXAM__exam__cuestionario-fea-aparato-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2017_2018__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,retained318,c2e3b4875f8c1d42bb6c1359f6cde6bb77e5fb0c2a3a9f6dda5197cdb66ad370,b1f42cd74d43d100f831bcaa5c517f0fb1be73592180673ddc967db121b194f0
b227,region-de-murcia|2019|main|71,Región de Murcia,2019,aparato-digestivo,main,227,En estreñimiento funcional se recomiendan las siguientes medidas dietéticas menos una:,Ingesta de 25-30 g de fibra soluble con la dieta al día.,"Ingesta adecuada de líquido (1,5-2 l al día).",Patrón regular de comidas.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,13,AD_REGION_DE_MURCIA_2019__EXAM__021_exam_apa-dig-lb-a-examen-turno-libre-modelo-a.pdf,AD_REGION_DE_MURCIA_2019__ANSWER_KEY__022_answer-key_apa-dig-plantilla-respuestas-corregida-turno-libre-modelo-a.pdf,retained318,d385dd7cc8436bf9549b45d30fe58753e600f14e22ccbf60b3f87393b77145d7,7df4f8f30a51628f7eaffbbf1a5c641bf65a72356f68ff945c4dc29f3f7cca58
b229,comunitat-valenciana|2022|main-47-80|58,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,229,El dato clínico para establecer el diagnóstico de insuficiencia hepática aguda en un adulto es:,Subictericia.,Ascitis.,Ninguna de las respuestas anteriores es correcta.,Cualquiera de ellas.,c,Ninguna de las respuestas anteriores es correcta.,,18,AD_COMUNITAT_VALENCIANA_2022__EXAM__25__25-comunidad-valenciana-2022-exam-pdf.pdf,AD_COMUNITAT_VALENCIANA_2022__CORRECTION__27__27-comunidad-valenciana-2022-answer-key-definitive-pdf.pdf,retained318,ce51b1d46560636219402867349d6c4743ce05a1289fdf9860257c3088d74836,c2682daa198754e1b6a10dbdcef837a5ea973957b59fe2c5531c0150604fac19
b232,aragon|2017|main|83,Aragón,2017,aparato-digestivo,main,232,Una de las siguientes medidas terapéuticas NO ha demostrado ser de utilidad alguna en el tratamiento de la enfermedad de Ménétrier,Anticuerpos monoclonales frente al factor de crecimiento transformante alfa (TGF-alfa).,Erradicar la infección por H. pylori,Anticolinérgicos.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,negated,29,AD_ARAGON_2017__EXAM__exam__cuadernillo-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-realizado-el.pdf,AD_ARAGON_2017__ANSWER_KEY__answer-key__plantilla-de-respuestas-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-.pdf,retained318,e47f4fe4dadb163159a78e2d6d8b5d393d4ae6a39212fd71d6eb936a0d14ad0c,ba14330adca7f3120ebccca270cf995675accaaffa20b39715a0da5d571484b9
b233,comunidad-de-madrid|2021|reserva-especifica|151,Comunidad de Madrid,2021,aparato-digestivo,reserva-especifica,233,¿Cual de las siguientes es correcta en relacion con el tratamiento con ácido ursodesoxicolico en la colangitis biliar primaria?,La dosis recomendada es de 5 mg/kg/día,La respuesta se valora por la normalización de la GGT,Ninguna de las respuestas anteriores es correcta.,No debe iniciarse hasta que la bilirrubina supere los 2 mg/dl,c,Ninguna de las respuestas anteriores es correcta.,,27,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,retained318,975c348ad91e0a82155af21662c6eaa2c6d6faf42929491fbafd3464cf9c5da2,b8e87806c519a5c9d342e52e433e2d81e6a89b1f79dfdc996d6353d9756fe20b
b234,region-de-murcia|2019|main|43,Región de Murcia,2019,aparato-digestivo,main,234,La bondad de la FIBRA en la dieta es consecuencia de los siguientes efectos beneficiosos (señale la opción FALSA):,Disminución del pH fecal mediante transformación a ácidos grasos de cadena corta.,Disminución fecal de los ácidos biliares secundarios y mutágenos.,Ninguna de las respuestas anteriores es correcta.,Aumento del volumen fecal.,c,Ninguna de las respuestas anteriores es correcta.,negated,8,AD_REGION_DE_MURCIA_2019__EXAM__021_exam_apa-dig-lb-a-examen-turno-libre-modelo-a.pdf,AD_REGION_DE_MURCIA_2019__ANSWER_KEY__022_answer-key_apa-dig-plantilla-respuestas-corregida-turno-libre-modelo-a.pdf,retained318,9e59be9c9ee5f52a964af8dab735282e0129428ed53140350a19388900d2f50e,5c5754317a36567a7e4a946385c544b57db5148b41613734e98402e5669e7a06
b235,castilla-la-mancha|2022|reserva-especifica|102,Castilla-La Mancha,2022,aparato-digestivo,reserva-especifica,235,El síndrome de Stauffer es un cuadro de colestasis intrahepática de origen paraneoplásico descrito inicialmente asociado a,Cáncer pulmonar microcítico.,Carcinoma hepatocelular.,Ninguna de las respuestas anteriores es correcta.,Adenocarcinoma de páncreas.,c,Ninguna de las respuestas anteriores es correcta.,,18,AD_CASTILLA_LA_MANCHA_2022__EXAM__exam__cuestionario-fea-digestivo.pdf,AD_CASTILLA_LA_MANCHA_2022__CORRECTION__correction__plantilla-correctora-definitiva-fea-aparato-digestivo.pdf,retained318,22d397dbd2d418176effebe56bbdd2ea52620438bc8e1413383d619cd5424ed6,7e85c5da08fc71a35193e8d36abefed4c9fe0c4a4c267cd2076615834600b6dc
b237,castilla-y-leon|2019|reserva-especifica|159,Castilla y León,2019,aparato-digestivo,reserva-especifica,237,La paracentesis evacuadora en paciente con Cirrosis Hepática y descompensación hidrópica puede realizarse:,Sólo si hay fracaso a tratamiento con diuréticos,Sólo si la ascitis es a tensión,Ninguna de las respuestas anteriores es correcta.,Solo si el paciente presenta datos concomitantes de encefalopatía hepática,c,Ninguna de las respuestas anteriores es correcta.,,36,AD_CASTILLA_Y_LEON_2019__EXAM__044_exam_examen-le-aparato-digestivo-orden-san-139-2020.pdf,AD_CASTILLA_Y_LEON_2019__ANSWER_KEY__045_answer-key_plantilla-respuestas-correctas-l-e-aparato-digestivo-orden-s.pdf,retained318,bb7f713df4fbb28539ce6c048d59365f9f74012fadcc45b91bf2b332e6f43906,16cf6949a2633b7cb60adc98768e87d93155f130ae1ea4116e41d54f376f3b39
b240,andalucia|2022|cuestionario-practico|133,Andalucía,2022,aparato-digestivo,cuestionario-practico,240,"Una niña de 15 años de edad es remitida a su consulta por ictericia recurrente y episodios de colangitis. La paciente ha necesitado drenajes percutáneos en cuatro ocasiones durante los pasados 5 años. En la exploración física se observa ictericia escleral y hepatomegalia. Analíticamente tiene 4 mg/dl de bilirrubina. Se realiza una colangiografía por RNM, que demuestra dilataciones saculares de la vía biliar en ambos lóbulos.

¿Cuál es la actitud más adecuada?",Acido Ursodesoxicólico a dosis elevadas.,Hepatectomía de los segmentos afectos.,Ninguna de las respuestas anteriores es correcta.,CPRE con colangioscopia y drenaje biliar selectivo de las zonas afectas.,c,Ninguna de las respuestas anteriores es correcta.,,36,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__EXAM__12__revisado-56007-fea-aparato-digestivo-final-pdf.pdf,AD_ANDALUCIA_2022_EXTRAORDINARIA_LIBRE__CORRECTION__14__def-feaapdigestivo-sas-2023-pdf.pdf,retained318,4e93c66bf7c0f517335ac23f6db74f7db6dc5eb8924059b4c847363760b2e162,48e235b5394fc0e9dfe3edfa5c513d954327312781aa9e69bd54c61812004a74
b243,comunidad-de-madrid|2021|main|147,Comunidad de Madrid,2021,aparato-digestivo,main,243,La primera línea de tratamiento farmacológico para la colangitis biliar primaria es:,Metotrexato,Ninguna de las respuestas anteriores es correcta.,Azatioprina,Ciclosporina,b,Ninguna de las respuestas anteriores es correcta.,,26,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,retained318,3f5a8640d211e7f656fc68d4047a493395a013db3e5e82c118043b84232e112e,f1111fe5a9e007d5fec06c13593d5876e6e8838c73b11561e42b329ae163124b
b244,aragon|2020|reserva-especifica|108,Aragón,2020,aparato-digestivo,reserva-especifica,244,En el tratamiento del fallo hepático agudo sobre crónico con fallo renal agudo (AKI: acute kidney injury) son ciertas las siguientes afirmaciones EXCEPTO:,Se deben retirar los diuréticos.,En la reanimación hemodinámica están contraindicados los preparados a base de coloides de almidón.,En caso de shock persistente el vasopresor indicado es norepinefrina.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,negated,21,AD_ARAGON_2020__EXAM__exam__cuadernillo-de-examen-y-respuestas-provisionales-2021-f.e.a-aparato-digestivo.pdf,AD_ARAGON_2020__ANSWER_KEY__answer-key__plantilla-provisional-de-respuestas-2021-f.e.a-aparato-digestivo.pdf,retained318,c3a50c19c5541470376f4c04af670f9b12250a7c9ad248c4420ed6d7296d7072,8e4336ed97f717d8e46c3fecfaf9eec363bbac2aba2df59936edef4a9ea3ec0d
b246,galicia|2019|reserva-especifica|109,Galicia,2019,aparato-digestivo,reserva-especifica,246,¿Cuál de las siguientes entidades se asocia con más frecuencia a la colangitis esclerosante primaria?,Lupus eritematoso sistémico.,Esclerodermia.,Enfermedad celíaca.,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,,21,AD_GALICIA_OPE_2019__EXAM__gal-05__cas-especifico-digestivo-20210925132858-cas-pdf.pdf,AD_GALICIA_OPE_2019__CORRECTION__gal-07__fea-aparello-dixestivo-20211214124928-cas-pdf.pdf,retained318,48287cce283460787b0da111f95865f27b8dcae10f64eea84cd7dd04ae0e9f22,7aab1ab1e1122e6a598da21b4042f0b66906b06717d672e051f9581217cefbe2
b247,comunidad-de-madrid|2021|reserva-especifica|156,Comunidad de Madrid,2021,aparato-digestivo,reserva-especifica,247,Farmacoterapia y sedación en endoscopia. ¿Cuál de las siguientes asociaciones entre fármaco y objetivo terapéutico es FALSA?,Propofol- Sedación profunda.,Fentanilo- Analgesia.,Ninguna de las respuestas anteriores es correcta.,Midazolam- Sedación superficial.,c,Ninguna de las respuestas anteriores es correcta.,negated,28,AD_COMUNIDAD_DE_MADRID_2021__EXAM__017_exam_cuestionario-de-examen-f-e-en-aparato-digestivo-sermas-2021.pdf,AD_COMUNIDAD_DE_MADRID_2021__ANSWER_KEY__018_answer-key_plantilla-correctora-f-e-aparato-digestivo-2021.pdf,retained318,1b7c663e28c2705147a8e415487ca540b6d68a7ac5643bca34352d6e32b6561b,d0a8141a38a8c9d4570debc813cb68bea26812bed3af5bb38083ace403b4c313
b250,aragon|2020|reserva-especifica|106,Aragón,2020,aparato-digestivo,reserva-especifica,250,La clasificación de Chicago se refiere a:,Una clasificación de la candidiasis esofágica.,Ninguna de las respuestas anteriores es correcta.,Una clasificación de la esofagitis por cáusticos.,Una clasificación del tipo de estenosis esofágica.,b,Ninguna de las respuestas anteriores es correcta.,,20,AD_ARAGON_2020__EXAM__exam__cuadernillo-de-examen-y-respuestas-provisionales-2021-f.e.a-aparato-digestivo.pdf,AD_ARAGON_2020__ANSWER_KEY__answer-key__plantilla-provisional-de-respuestas-2021-f.e.a-aparato-digestivo.pdf,retained318,ced788d07a35a36acc1225aa8c6e4ec4e73014daf936722e0500a11bff829471,9784a46d48d15cac0b92ad9bec297fe7489cc84b09a868cadf1a925bf0c80b6c
b252,aragon|2017|main|53,Aragón,2017,aparato-digestivo,main,252,Señale cuál de estas afirmaciones NO es cierta respecto al uso de propofol en exploraciones endoscópicas:,El uso de propofol por personal de enfermería entrenado es equiparable en seguridad a los sedantes tradicionales si se hace en las condiciones de monitorización y vigilancia adecuadas,La utilización de propofol por personal de endoscopias en pacientes ASA III es posible y segura cuando se realiza en unidades de endoscopia con experiencia en el uso del mismo,La dosificación del propofol debe individualizarse de acuerdo a la respuesta y condiciones basales del paciente,Ninguna de las respuestas anteriores es correcta.,d,Ninguna de las respuestas anteriores es correcta.,negated,21,AD_ARAGON_2017__EXAM__exam__cuadernillo-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-realizado-el.pdf,AD_ARAGON_2017__ANSWER_KEY__answer-key__plantilla-de-respuestas-del-examen-de-la-categoria-de-aparato-digestivo-que-fue-.pdf,retained318,b32753ff98f44c2b16a9574c3d0eb62a81052ce96bb50ae0e4883143110703f5,37cf8a4406b07d710f143a415e54a5edbc2ac56673f1b4c5eb8b7211abfd4b59
b254,galicia|2019|reserva-especifica|104,Galicia,2019,aparato-digestivo,reserva-especifica,254,"En cuanto a la diarrea secretora, es VERDADERO:",Una causa es el déficit adquirido de la lactasa.,Se puede producir por consumo excesivo de sorbitol.,Ninguna de las respuestas anteriores es correcta.,Es el mecanismo de acción de la lactulosa.,c,Ninguna de las respuestas anteriores es correcta.,,20,AD_GALICIA_OPE_2019__EXAM__gal-05__cas-especifico-digestivo-20210925132858-cas-pdf.pdf,AD_GALICIA_OPE_2019__CORRECTION__gal-07__fea-aparello-dixestivo-20211214124928-cas-pdf.pdf,retained318,ef80de7708d4d8481732e414a5327747aa5276318c76273694f4b66deaa6a5e5,47f4709a9650dee912ecc7f34f25cb365891f163b6eee70960087de54616129f
b256,andalucia|2021|cuestionario-teorico|40,Andalucía,2021,aparato-digestivo,cuestionario-teorico,256,"De las siguientes acciones se recomienda en una primera visita de diarrea crónica acuosa sin sangre, de características funcionales. Señale cual es la apropiada:",Solicitaría un Tc abdominal con contraste endovenoso.,Solicitaría serologías de Yersinia enterocolítica.,Ninguna de las respuestas anteriores es correcta.,Dado que se trata de una diarrea de características funcionales no precisa realizar exploración física.,c,Ninguna de las respuestas anteriores es correcta.,,12,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,retained318,5773d8c2c6c494fb382c18dc8fe946311fd0c05b0762ea9ad79efedb58d4b7f0,37bb4de3c7d593af82b9d31111dd6709c4df5d4cb4a6a997067560da82cd729f
b261,andalucia|2021|cuestionario-teorico|50,Andalucía,2021,aparato-digestivo,cuestionario-teorico,261,"El virus de la hepatitis B tiene varias mutaciones, la más importante es la mutación pre-C o pre-core, que es la más frecuente en nuestro medio. Indique lo que considere falso:","Es una variante mas agresiva, con peor pronóstico",Se caracteriza por no detectarse el Ag HBe,Ninguna de las respuestas anteriores es correcta.,La mutación mas frecuente es la sustitución de una única base,c,Ninguna de las respuestas anteriores es correcta.,negated,13,AD_ANDALUCIA_2021_22_LIBRE__EXAM__07__9122-aparato-digestivo-pdf.pdf,AD_ANDALUCIA_2021_22_LIBRE__CORRECTION__09__9122-plantilla-respuestas-def-digestivo-pdf.pdf,retained318,0f62611f2a10eb340caa649d3d7b4d5802abe4f9d36b2b5df93fc130ce26d43d,cbfb846f3898df584522162f6a4a791c86274c18eba3d1f6d40c8003e72fe16c
