deterministic_rank,difficulty_rank_min,difficulty_rank_max,difficulty_tier_wrong_models,correct_models_B,difficulty_fraction,selection_status,cutoff_tie,tie_break_namespace,tie_break_sha256,primary_500_position,question_id,source_key,origin,replacement_id,replaces_question_id,candidate_id,region,year,specialty,exam_part,question_number,negated_stem,correct_letter,correct_option_text,question_text,option_a,option_b,option_c,option_d,content_sha256,raw_form_sha256,source_form_input_char_count,wrong_models_B,selected_letters_B,correct_models_A,gemini_selected_letter_B,gemini_strict_correct_B,gemini_strict_correct_A,glm_selected_letter_B,glm_strict_correct_B,glm_strict_correct_A,qwen_selected_letter_B,qwen_strict_correct_B,qwen_strict_correct_A,gemma_selected_letter_B,gemma_strict_correct_B,gemma_strict_correct_A
269,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,d74b584a68501d20928a9089639d24786c8ba487ee2806f3d024411a17ee2b14,72,b107,illes-balears|2022|caso-5|110,retained318,,,,Illes Balears,2022,aparato-digestivo,caso-5,107,True,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 32 años sin hábitos tóxicos ni alergias medicamentosas conocidas y sin antecedentes familiares de interés.

Como único antecedente patológico destaca una rectosigmoiditis ulcerosa diagnosticada dos años antes tras una historia de diarrea sanguinolenta intermitente y un tenesmo discreto. En ese momento se hizo una colonoscopia completa con biopsia que mostró una afectación del recto sigma hasta unos 15 cm del margen anal en forma de mucosa eritematosa friable con sangrado con el roce mínimo de predominante en el recto distal. Se descartaron procesos infecciosos intestinales. Las únicas
alteraciones analíticas reseñables en el momento del diagnóstico fueron que era positivo de P-ANCA y tenía una calprotectina fecal de 450 μg/g. Se pautó un tratamiento con enemas de mesalazina.

El paciente permaneció asintomático desde el diagnóstico siguiendo controles en consultas y con cumplimiento terapéutico. Contactó con su servicio de digestivo de referencia por presentar, en las dos semanas previas, un aumento del número de deposiciones con entre cuatro y seis deposiciones al día deshechas con resto hemático fresco en la mayoría de ellas, con imperiosidad, sin respetar descanso nocturno y con dolor abdominal previo a la deposición. No había afectación del estado general. El mes previo al inicio de la sintomatología digestiva inició una lumbalgia intermitente, en ocasiones
intensa, y se automedicó con ibuprofeno en comprimidos de 600 mg de forma puntual.

La exploración física fue normal y se solicitó una analítica completa en la cual destacaba HB: 12,5 gr/dl, VSG y PCR normales, calprotectina: 675 μg/g, FA: 270 UI/L, GGT: 65 UI/L, Bil. total: GOT y GPT normales, ferropenia discreta, resto de parámetros nutricionales normales.

En el caso presentado se hizo una colonoscopia completa que mostró una progresión a pancolitis ulcerosa, se asumió el diagnóstico de brote moderado severo y se controló de manera ambulatoria.

El paciente recibió un tratamiento con adalimumab para conseguir la remisión y se pautó como tratamiento de mantenimiento. Se le asoció, inicialmente, azatioprina que fue retirada por un episodio de pancreatitis leve.

Señale la afirmación falsa:",La localización y la extensión de la CU asociada a la CEP es distinta a la de la CU sin CEP.,Se recomienda a los pacientes diagnosticados de CEP hacer una colonoileoscopia con toma de muestra para biopsia a pesar de la ausencia de lesiones macroscópicas dado que entre el 50 % y el 80 % están afectos también de dicha enfermedad inflamatoria intestinal.,Ninguna de las respuestas anteriores es correcta.,El riesgo de cáncer de colon aumenta de forma significativa en la CU asociada a CEP.,28bd500714e41106736a30a7ce64785d6ea3847d289ef7e236ee0e60bf8ceba1,a2e4d2b0d3e1a91202b768936ec52415f841f91a7ca3d3a3fb2a5e28e1c9480b,2679,Qwen 3.6 35B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=a;Gemma 4 26B=c,3,c,1,1,c,1,1,a,0,1,c,1,0
270,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,d8a716ef3b30e3766f5802c31cec63981b0d8e0074ec48acfef28e7f1f5ec826,144,b217,andalucia|2022|cuestionario-practico|115,retained318,,,,Andalucía,2022,aparato-digestivo,cuestionario-practico,217,False,d,Ninguna de las respuestas anteriores es correcta.,"Un varón de 39 años de edad, con enfermedad de Crohn, acude a su consulta para una revisión periódica. El paciente, con enfermedad ileocólica, está bien controlado con Infliximab, actualmente sin dolor abdominal y con dos deposiciones pastosas al día. A la exploración física el paciente está consciente, orientado, con abdomen blando y depresible, no doloroso a la palpación. La exploración anal demuestra la presencia de un orificio fístuloso perianal. Una rectoscopia observó mucosa rectal normal y un orificio fistuloso interno. Una resonancia magnética observa una fístula perianal simple, sin
abscesos.

Indique cuál es el tratamiento adecuado en este caso.",Debemos iniciar tratamiento antibiótico con ciprofloxacino o metronidazol.,"Además del antibiótico se debe intensificar el infliximab, o pasar adalimumab para controlar la enfermedad rectal.",Debemos solicitar una ecografía endoanal previa a cualquier opción terapéutica.,Ninguna de las respuestas anteriores es correcta.,c344c950a7baa64e2412f3282fa58ed6220514e7ffc58ccd9a29d7b615ebcaf1,27b51905350c800b73d90e1eaeaa8da5c2d9938f52eb730ef99da6834215d6b2,979,GLM 5.2,Gemini 3.6 Flash=d;GLM 5.2=a;Qwen 3.6 35B=d;Gemma 4 26B=d,4,d,1,1,a,0,1,d,1,1,d,1,1
271,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,da7c4f730a3bf19fd4346358b1790a74f0f7b0b51e3e84dbdcfef91c811caed8,408,n090,comunitat-valenciana|2022|main|16,new182,,,,Comunitat Valenciana,2022,aparato-digestivo,main,16,False,c,Ninguna de las respuestas anteriores es correcta.,"Según las recomendaciones de la European Society of Gastrointestinal Endoscopy (ESGE) (2021), ¿cuál es el umbral de Hemoglobina recomendado a la hora de realizar una transfusión de glóbulos rojos en pacientes hemodinámicamente estables con hemorragia digestiva baja aguda y sin antecedentes de enfermedad cardiovascular?",< ó = 8 g/dl,< ó = 6 g/dl,Ninguna de las respuestas anteriores es correcta.,< ó = 7.5 g/dl,05bd149f43f3cc636c000abf5ff0161641f1091f5f7eebe22aaf010a691f68f7,ceccbc65743f7e048f8520fc57eda62369440c62607a7fc8ebcd8a73c3e8a53a,407,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,4,c,1,1,c,1,1,c,1,1,d,0,1
272,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,dac1ce93c75131a6df187dd08c7972f40646adb01f80482b79437bab8e5d46f9,129,b194,comunitat-valenciana|2022|main-47-80|56,retained318,,,,Comunitat Valenciana,2022,aparato-digestivo,main-47-80,194,False,c,Ninguna de las respuestas anteriores es correcta.,"Paciente con hepatitis crónica B con ALT 35 UI, DNA-VHB 9800 UI y Fibroscan 9,5 Kpa debe tratarse con:",Interferon pegilado indefinido.,Glecaprevir.,Ninguna de las respuestas anteriores es correcta.,No tiene indicación de tratamiento.,f5bdb54a4b1334d4a89f0c7dee9f40d5ac86a56a01b4c2ee5b34b260f01ba1fc,23614fd11f65411fc33cf9d5425cd8dbd15964055c00007346e85226200e82db,229,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,3,c,1,1,c,1,1,c,1,1,d,0,0
273,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,de0b0fdf380c98c10e9ad72856761a99003fe23de1235cc91db85a8cde2a490e,458,n140,castilla-la-mancha|2022|main|33,new182,,,,Castilla-La Mancha,2022,aparato-digestivo,main,33,False,c,Ninguna de las respuestas anteriores es correcta.,"Varón de 65 años que consulta en el Servicio de Urgencias por dolor abdominal y rectorragia. Al realizarle la anamnesis refiere no tener antecedentes digestivos previos de interés y nos explica con detalle que tras una semana de estreñimiento pertinaz coincidiendo con un viaje de negocios e importantes esfuerzos defecatorios, comienza con diarrea y a las pocas horas con intenso dolor abdominal y rectorragia. ¿Cuál de las siguientes patologías es la más probable que tenga este paciente como causa de su clínica?",Cáncer de colon.,Diverticulosis de colon izquierdo.,Ninguna de las respuestas anteriores es correcta.,Colitis pseudomembranosa.,320386ec2fa836a14f98c9dddb7268c09ebf4558ca01c05b9d3a0e2649f9a0f1,9fcd0a1c56c2cb387f94419f1fd3339b0253070c8a393e066e7dae193e2f2620,639,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=b,4,c,1,1,c,1,1,c,1,1,b,0,1
274,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,de83bb3400d1690e3ee3fce5bbf388d9f78790be00e5ce3ea5775553c5c59a16,256,b388,castilla-y-leon|2019|reserva-especifica|157,retained318,,,,Castilla y León,2019,aparato-digestivo,reserva-especifica,388,True,d,Ninguna de las respuestas anteriores es correcta.,Acerca de la enfermedad de injerto contra huésped intestinal ¿Qué es falso?,Puede cursar con ictericia,Puede cursar con diarrea,Las biopsias intestinales pueden confirmar el diagnóstico,Ninguna de las respuestas anteriores es correcta.,d76577fa74b2aecf78755d861f2b133d8bc5519fe571975589bcc8945fb73e62,28de7fd9418a37674db798b4671036a0bdb471ec98df4f9d190112d46ebc3a36,231,Gemini 3.6 Flash,Gemini 3.6 Flash=a;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=d,4,a,0,1,d,1,1,d,1,1,d,1,1
275,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,df1bf80b9f88b48c750095017c71dbca858fabae271acc80f4a22a2f72270f7f,358,n040,galicia|2022|main|3,new182,,,,Galicia,2022,aparato-digestivo,main,3,False,c,Ninguna de las respuestas anteriores es correcta.,"Según la guía de la Sociedad Europea de Endoscopia Digestiva (ESGE) de 2019, ¿qué es CORRECTO respecto a los pacientes con coledocolitiasis?:",Si están asintomáticos no se recomienda la extracción.,No es necesario realizar esfinterotomía o dilatación de la papila para su extracción.,Ninguna de las respuestas anteriores es correcta.,En la extracción de litiasis de gran tamaño la combinación de esfinterotomía y esfinteroplastia no disminuye la necesidad de litotricia.,65ecc3bed0b674704a7ba98767c5a73ec0e36cef4d601f84f349bfb9d405e853,10e101928e9ba22a6cc07eda40d5feeafbdfabe8f039c6e29bb16fd580bd2df9,465,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=a,2,c,1,1,c,1,1,c,1,0,a,0,0
276,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,e045ee643ed4efd21bc490be0fc8785e73bc63fa6f313596da06ba3ef5f09202,440,n122,galicia|2016|main|29,new182,,,,Galicia,2016,aparato-digestivo,main,29,False,c,Ninguna de las respuestas anteriores es correcta.,"En un paciente que padece un adenocarcinoma de páncreas de 25 mm de diámetro y limitado a la cabeza pancreática, con ganglios regionales positivos y sin metástasis a distancia, el estadio es:",Estadio IB.,Estadio IIA.,Ninguna de las respuestas anteriores es correcta.,Estadio III.,267b5048f0f513aaf867886ff6bf98082a022b8d6862e7362c72dba3afd57b83,67f27b5175722b53c61c79b2a38d6e9df9e962a270398007676ee51042a079b3,275,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=d,4,c,1,1,c,1,1,c,1,1,d,0,1
277,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,e761ae92d33adfd15bb9c89ddd2af0fb9b0595f3603052a247c90761891853ac,234,b358,castilla-y-leon|2019|reserva-especifica|153,retained318,,,,Castilla y León,2019,aparato-digestivo,reserva-especifica,358,False,b,Ninguna de las respuestas anteriores es correcta.,"Ante un paciente con disfagia bucofaríngea, ¿qué estudio se aconseja realizar en primer lugar?:",Pruebas de motilidad esofágica.,Ninguna de las respuestas anteriores es correcta.,Endoscopia Digestiva Alta.,Radiografía de cuello y tórax.,3c76547fcf2f20f1372c9acc9f0ebd465efc55ac51fe0e8630ff6b072e64afc8,2a23bfdaff4e1333bf52d771d1bb316d691f1e27f3937b884fc1cfac292eddff,231,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=d,4,b,1,1,b,1,1,b,1,1,d,0,1
278,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,e7c9c56f1b15595766d39a57a2bd8dbf0c976cd7d5232841584c4b7fd126f2f9,418,n100,navarra|2022|teorico-practica|80,new182,,,,Navarra,2022,aparato-digestivo,teorico-practica,80,False,c,Ninguna de las respuestas anteriores es correcta.,La triada de Rigler aparece en:,Vólvulo de ciego,Vólvulo gástrico,Ninguna de las respuestas anteriores es correcta.,Coledococele,26cb204b5167ab4b4ef41e203799b2ff34d9b25c073abc110826766e929485ff,84c617023c9cf11fc266f317959604c50b3cf9ebb5aeeb2e8c9be2d7fabd4c6b,124,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=a,4,c,1,1,c,1,1,c,1,1,a,0,1
279,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,e848afebcf52943d6fbc93438bee38a7b664b891181d4c6386ea703e9e6ca7d0,202,b310,castilla-la-mancha|2017|main|62,retained318,,,,Castilla-La Mancha,2017,aparato-digestivo,main,310,True,d,Ninguna de las respuestas anteriores es correcta.,Es falso respecto al diagnóstico citohistológico de confirmación en cáncer de páncreas,No se requiere confirmación diagnóstica en tumoración pancreática sospechosa resecable,"Se debe realizar en paciente con masa pancreática resecable con sospecha de otra enfermedad, tumor borderline previo a neoadyuvancia y en tumor irresecable en el que se plante tratamiento activo",La ultrasonografía endoscópica con punción de la lesión es la técnica de elección para obtención de tejido pancreático siendo la biopsia percutánea de preferencia en paciente con metástasis hepáticas,Ninguna de las respuestas anteriores es correcta.,224601a0174b698472be5f8fe67a03ae4c340d8386da969b09a4f608d39d9c0d,e658ed0c44c3115e3a0852c1efcf19d52172f0af18bb36f0e848edf18f475c0d,614,Gemma 4 26B,Gemini 3.6 Flash=d;GLM 5.2=d;Qwen 3.6 35B=d;Gemma 4 26B=c,4,d,1,1,d,1,1,d,1,1,c,0,1
280,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,e867aa5598e082f9a28842daf847a00b8edcc70e98798cee8b84d111147b1831,323,n005,andalucia|2021|cuestionario-practico|138,new182,,,,Andalucía,2021,aparato-digestivo,cuestionario-practico,138,False,b,Ninguna de las respuestas anteriores es correcta.,"Dicha lesión, en la prueba de imagen realizada, presenta una pared bien definida, sin componente sólido, sin comunicación con los conductos pancreáticos, y con una configuración de múltiples tabiques, que le dan el aspecto de un panal de abeja con una cicatriz central. Según estos hallazgos, ¿Cuál es su principal sospecha diagnóstica? :",Un quiste simple verdadero,Ninguna de las respuestas anteriores es correcta.,Un tumor mucinoso papilar intraductal.,Un cistoadenoma mucinoso,99be509d3d1f5c61abe73e1eaef9da3b5305342429034499c964822a7dd164e5,c5a9e00e67471f817cb611c3eb6e5a7024a53b8c5ff92189759fecc917429960,475,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=d,4,b,1,1,b,1,1,b,1,1,d,0,1
281,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,e928cc273d7bb593c40c7e8987b92c73678196ed5255ea4acb1e961557c34d96,394,n076,comunidad-de-madrid|2021|main|41,new182,,,,Comunidad de Madrid,2021,aparato-digestivo,main,41,False,b,Ninguna de las respuestas anteriores es correcta.,"Para pacientes con un adenoma de ≥10 mm o con displasia de alto grado, la Sociedad Europea de Endoscopia Gastrointestinal (ESGE) recomienda una colonoscopia de vigilancia después de:",1 año,Ninguna de las respuestas anteriores es correcta.,5 años,10 años,3d8243ddc3dfe6db19717f5ea3bdb79fa28207436c38ae35bd44e82f1b696d71,237995f3e6ad0f9d164f2790907adf46f58a43edd39612c5b6bb1e10ff4f9c2d,249,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=a,4,b,1,1,b,1,1,b,1,1,a,0,1
282,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,eb2066f696fddc02fe25db371a5f8636036c924b9b52ccf87cde1ab2140922f3,412,n094,andalucia|2022|cuestionario-practico|147,new182,,,,Andalucía,2022,aparato-digestivo,cuestionario-practico,147,False,b,Ninguna de las respuestas anteriores es correcta.,¿Cuál de los siguientes diagnósticos es más probable?,Adenocarcinoma de la unión esofago-gástrica.,Ninguna de las respuestas anteriores es correcta.,Úlcera péptica gástrica.,Colitis colágena.,6e82459a030b66f16be282f6030b65d90eb979d4ea0c62ff7aad1a4517ee319f,d3903e0e0788740602441985afb495155f4f4a8bc378319d67b397f76331c7f5,187,Gemini 3.6 Flash,Gemini 3.6 Flash=a;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=b,3,a,0,1,b,1,1,b,1,1,b,1,0
283,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,ec5e85181dd16d1313d729c22767cb8810e417af0acccde094c36b1dea853af6,186,b283,navarra|2022|teorico-practica|79,retained318,,,,Navarra,2022,aparato-digestivo,teorico-practica,283,True,c,Ninguna de las respuestas anteriores es correcta.,Señale la respuesta INCORRECTA sobre la pancreatitis autoinmune:,La tasa de recaídas tras la suspensión del tratamiento con corticoides es significativamente mayo en la tipo I respecto a la tipo II,Clínicamente suele manifestarse en forma de ictericia obstructiva por masa pancreática,Ninguna de las respuestas anteriores es correcta.,La pancreatitis autoinmune tipo II se asocia con más frecuencia a la enfermedad inflamatoria intestinal,af6da7801a10d1998930b0e40968549d63e12dd7ea295902d6bf60007afa082d,f8cfd86069edf7543f34966217b7fbba2ea43920e2a348af8d8930643fef48c2,434,Gemma 4 26B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=c;Gemma 4 26B=a,3,c,1,1,c,1,1,c,1,1,a,0,0
284,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,f0b924e2dc94d09052987a6af818a32375aff0947c59fd0341dc4c6572f8fdd0,315,b493,aragon|2020|reserva-especifica|110,retained318,,,,Aragón,2020,aparato-digestivo,reserva-especifica,493,False,c,Ninguna de las respuestas anteriores es correcta.,Indique una dosis oral diaria de mesalazina para iniciar el tratamiento de un brote moderado de Colitis Ulcerosa:,1 gramo.,2 gramos.,Ninguna de las respuestas anteriores es correcta.,12 gramos.,9972007ab263efdb3aa8b0f67ec2c8de5b8559095059440f46e6e0637c0ed21f,7d9161f5fc35c7a19a565539bc07494e091029008a32808d4b3464be4d2065d1,189,Qwen 3.6 35B,Gemini 3.6 Flash=c;GLM 5.2=c;Qwen 3.6 35B=b;Gemma 4 26B=c,4,c,1,1,c,1,1,b,0,1,c,1,1
285,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,f16649c023e790174e1ed8c0354258c2d17dd5b79c115e664afbd56d0df30982,230,b353,galicia|2016|reserva-especifica|102,retained318,,,,Galicia,2016,aparato-digestivo,reserva-especifica,353,False,d,Ninguna de las respuestas anteriores es correcta.,"Paciente al que se extirpa un pólipo pediculado. El patólogo informa de la existencia de un adenocarcinoma bien diferenciado sobre un adenoma tubulovelloso que invade la submucosa y afecta al cuello del pólipo, no afectando al margen de resección el cual se encuentra a más de 2 milímetros. Señale la opción correcta:",Se trata de un adenocarcinoma no invasivo y el riesgo de diseminación es bajo.,Se trata de un nivel 3 de Haggitt y lo recomendado es vigilancia endoscópica.,El paciente no tiene ningún riesgo de metástasis en ganglios linfáticos regionales.,Ninguna de las respuestas anteriores es correcta.,9ceab6449efe542626e97efc798ef24a92648b11f094fbe9be9c3046201e18fd,aababff539b7f653c9593940203e657fcb84cc20a240fc87d98dd4aa4c5e72f9,604,GLM 5.2,Gemini 3.6 Flash=d;GLM 5.2=b;Qwen 3.6 35B=d;Gemma 4 26B=d,4,d,1,1,b,0,1,d,1,1,d,1,1
286,151,296,1,3,0.25000000,UNSELECTED_BOUNDARY_TIE,True,openrouter_B-hard200-v1|,f1e9512c364e8b14c3d779cb5177c11a4a22e895f81cb22792d22df4c3fe5e5f,290,b456,comunitat-valenciana|2022|main|14,retained318,,,,Comunitat Valenciana,2022,aparato-digestivo,main,456,False,b,Ninguna de las respuestas anteriores es correcta.,"En la Escala de Alvarado, (sistema de puntuación clínica usado en el diagnóstico de apendicitis aguda), indica a cuál de los siguientes factores se le asignan dos puntos:",Fiebre.,Ninguna de las respuestas anteriores es correcta.,Náuseas/vómitos.,Dolor migratorio a fosa ilíaca derecha.,4744465efa49e036a31da2a19397f66287cef95de98314e178fc4396a780eaed,864100a8d299f35f54494f6a5d7e30dea14683c38447b72f689d2f01bac0bbb5,281,Gemma 4 26B,Gemini 3.6 Flash=b;GLM 5.2=b;Qwen 3.6 35B=b;Gemma 4 26B=c,4,b,1,1,b,1,1,b,1,1,c,0,1
